year,month,DEN_REG,descCarburante,sum_prezzo,count_prezzo,mean_prezzo
2022,5,Valle d'Aosta,Gasolio Premium,504.17199999999997,248,2.0329516129032257
2022,5,Valle d'Aosta,Gasolio artico,701.9069999999999,372,1.8868467741935482
2022,5,Valle d'Aosta,Gasolio speciale,117.047,62,1.8878548387096774
2022,5,Valle d'Aosta,Hi-Q Diesel,57.528999999999996,31,1.855774193548387
2022,5,Valle d'Aosta,HiQ Perform+,192.212,93,2.066795698924731
2022,5,Valle d'Aosta,Metano,63.069,31,2.034483870967742
2022,5,Valle d'Aosta,Supreme Diesel,659.08,310,2.1260645161290324
2022,5,Veneto,Benzina,155422.683,82665,1.8801510070767555
2022,5,Veneto,Benzina Energy 98 ottani,120.06200000000001,62,1.936483870967742
2022,5,Veneto,Benzina Plus 98,160.425,93,1.725
2022,5,Veneto,Benzina WR 100,3290.3,1602,2.0538701622971285
2022,5,Veneto,Benzina speciale,6679.377,3348,1.9950349462365593
2022,5,Veneto,Blu Diesel Alpino,127.738,62,2.060290322580645
2022,5,Veneto,Blue Diesel,33371.156,16573,2.013585711699753
2022,5,Veneto,Blue Super,19929.025,9571,2.082230174485425
2022,5,Veneto,Diesel e+10,680.953,347,1.962400576368876
2022,5,Veneto,DieselMax,4680.258,2454,1.9071955990220049
2022,5,Veneto,E-DIESEL,314.845,155,2.031258064516129
2022,5,Veneto,Excellium Diesel,1381.595,738,1.8720799457994581
2022,5,Veneto,F101,1842.739,922,1.9986323210412147
2022,5,Veneto,GNL,1328.4569999999999,620,2.142672580645161
2022,5,Veneto,GP DIESEL,2831.219,1449,1.953912353347136
2022,5,Veneto,GPL,13107.694,15811,0.8290237176649168
2022,5,Veneto,Gasolio,153292.657,82366,1.8611157152223006
2022,5,Veneto,Gasolio Alpino,781.657,403,1.9395955334987593
2022,5,Veneto,Gasolio Artico,793.904,434,1.8292718894009217
2022,5,Veneto,Gasolio Ecoplus,608.226,310,1.9620193548387097
2022,5,Veneto,Gasolio Energy D,530.32,280,1.8940000000000001
2022,5,Veneto,Gasolio Oro Diesel,400.99,217,1.8478801843317973
2022,5,Veneto,Gasolio Premium,5208.866,2573,2.0244329576369995
2022,5,Veneto,Gasolio artico,1707.761,899,1.8996229143492769
2022,5,Veneto,Gasolio speciale,15528.85,8044,1.9304885629040278
2022,5,Veneto,Hi-Q Diesel,7686.716,3565,2.1561615708274897
2022,5,Veneto,HiQ Perform+,5308.304,2449,2.1675394038383016
2022,5,Veneto,L-GNC,1099.6109999999999,538,2.0438866171003713
2022,5,Veneto,Metano,11177.812,5443,2.053612346132647
2022,5,Veneto,S-Diesel,2539.422,1302,1.9504009216589862
2022,5,Veneto,SSP98,65.19300000000001,31,2.103
2022,5,Veneto,Supreme Diesel,6231.716,3127,1.9928736808442598
2022,6,Abruzzo,Benzina,60399.507,29245,2.065293451872115
2022,6,Abruzzo,Benzina Plus 98,131.94,60,2.199
2022,6,Abruzzo,Benzina speciale,454.13399999999996,210,2.162542857142857
2022,6,Abruzzo,Blue Diesel,14058.817000000001,6554,2.1450743057674706
2022,6,Abruzzo,Blue Super,6317.880999999999,2790,2.2644734767025088
2022,6,Abruzzo,Diesel Shell V Power,83.17200000000001,38,2.1887368421052633
2022,6,Abruzzo,Excellium Diesel,765.291,390,1.9622846153846156
2022,6,Abruzzo,GNL,323.697,180,1.7983166666666668
2022,6,Abruzzo,GPL,3420.082,4013,0.8522506852728632
2022,6,Abruzzo,Gasolio,58621.728,29183,2.008762909913306
2022,6,Abruzzo,Gasolio Oro Diesel,218.74,150,1.4582666666666668
2022,6,Abruzzo,Gasolio Premium,344.47,150,2.296466666666667
2022,6,Abruzzo,Gasolio speciale,978.573,447,2.189201342281879
2022,6,Abruzzo,Hi-Q Diesel,1631.338,720,2.265747222222222
2022,6,Abruzzo,HiQ Perform+,494.78,210,2.356095238095238
2022,6,Abruzzo,L-GNC,88.315,60,1.4719166666666665
2022,6,Abruzzo,Metano,1798.479,1140,1.5776131578947368
2022,6,Abruzzo,Supreme Diesel,1775.557,810,2.1920456790123457
2022,6,Basilicata,Benzina,24968.096,12012,2.078596070596071
2022,6,Basilicata,Benzina Plus 98,256.28000000000003,120,2.135666666666667
2022,6,Basilicata,Blue Diesel,4327.3820000000005,2028,2.1338175542406312
2022,6,Basilicata,Blue Super,2757.142,1218,2.263663382594417
2022,6,Basilicata,GPL,1383.854,1620,0.8542308641975309
2022,6,Basilicata,Gasolio,24299.756,12047,2.0170794388644477
2022,6,Basilicata,Gasolio Oro Diesel,392.34000000000003,240,1.6347500000000001
2022,6,Basilicata,Gasolio Premium,1193.58,540,2.2103333333333333
2022,6,Basilicata,Gasolio speciale,209.88,120,1.7489999999999999
2022,6,Basilicata,Hi-Q Diesel,1260.908,600,2.101513333333333
2022,6,Basilicata,HiQ Perform+,861.4200000000001,390,2.208769230769231
2022,6,Basilicata,Metano,723.126,360,2.0086833333333334
2022,6,Basilicata,Supreme Diesel,524.26,240,2.1844166666666665
2022,6,Calabria,Benzina,74456.061,35592,2.0919324848280514
2022,6,Calabria,Blue Diesel,12831.475,5968,2.150046079088472
2022,6,Calabria,Blue Super,6326.373,2844,2.224463080168776
2022,6,Calabria,E-DIESEL,413.38,180,2.2965555555555555
2022,6,Calabria,Excellium Diesel,425.16700000000003,210,2.024604761904762
2022,6,Calabria,GNL,63.89000000000001,30,2.129666666666667
2022,6,Calabria,GPL,3143.134,3630,0.8658771349862259
2022,6,Calabria,Gasolio,72301.83,35604,2.030722109875295
2022,6,Calabria,Gasolio Oro Diesel,191.97,90,2.133
2022,6,Calabria,Gasolio Premium,3892.955,1796,2.1675695991091315
2022,6,Calabria,Gasolio artico,124.972,60,2.0828666666666664
2022,6,Calabria,Gasolio speciale,975.72,420,2.3231428571428574
2022,6,Calabria,Hi-Q Diesel,5578.361,2520,2.2136353174603176
2022,6,Calabria,HiQ Perform+,1554.827,660,2.355798484848485
2022,6,Calabria,L-GNC,61.17,30,2.039
2022,6,Calabria,Metano,1115.427,540,2.0656055555555555
2022,6,Calabria,Supreme Diesel,3992.369,1844,2.1650591106290675
2022,6,Calabria,V-Power,61.74,30,2.0580000000000003
2022,6,Campania,Benzina,197774.495,95927,2.0617187548865283
2022,6,Campania,Benzina Plus 98,321.42,180,1.7856666666666667
2022,6,Campania,Benzina speciale,167.23000000000002,75,2.229733333333334
2022,6,Campania,Blue Diesel,19981.698,9204,2.1709797913950455
2022,6,Campania,Blue Super,8798.256,3990,2.205076691729323
2022,6,Campania,Diesel Shell V Power,126.82,60,2.1136666666666666
2022,6,Campania,E-DIESEL,129.11,60,2.1518333333333337
2022,6,Campania,Excellium Diesel,1609.212,840,1.9157285714285714
2022,6,Campania,GNL,174.576,90,1.9397333333333333
2022,6,Campania,GPL,9618.577,12039,0.7989514909876235
2022,6,Campania,Gasolio,191671.19700000001,95905,1.998552703195871
2022,6,Campania,Gasolio Ecoplus,134.74800000000002,60,2.2458000000000005
2022,6,Campania,Gasolio Oro Diesel,1209.926,630,1.9205174603174602
2022,6,Campania,Gasolio Premium,6700.791,3060,2.1898009803921568
2022,6,Campania,Gasolio speciale,1465.821,712,2.0587373595505616
2022,6,Campania,Hi-Q Diesel,12725.119,5821,2.1860709500085895
2022,6,Campania,HiQ Perform+,5468.443,2391,2.28709452112087
2022,6,Campania,L-GNC,116.74000000000001,60,1.9456666666666669
2022,6,Campania,Metano,6997.336,3779,1.8516369409896798
2022,6,Campania,Supreme Diesel,8729.714,3982,2.1922938221998995
2022,6,Emilia-Romagna,Benzina,164435.027,79356,2.0721183905438783
2022,6,Emilia-Romagna,Benzina Plus 98,671.174,320,2.09741875
2022,6,Emilia-Romagna,Benzina WR 100,2263.429,1020,2.219048039215686
2022,6,Emilia-Romagna,Benzina speciale,4346.856,1965,2.2121404580152673
2022,6,Emilia-Romagna,Blue Diesel,35746.403,16474,2.1698678523734367
2022,6,Emilia-Romagna,Blue Super,21080.178,9344,2.256012200342466
2022,6,Emilia-Romagna,Diesel e+10,544.224,270,2.015644444444445
2022,6,Emilia-Romagna,DieselMax,3013.278,1470,2.0498489795918364
2022,6,Emilia-Romagna,E-DIESEL,61.57,30,2.0523333333333333
2022,6,Emilia-Romagna,Excellium Diesel,1779.956,930,1.9139311827956988
2022,6,Emilia-Romagna,F101,399.47,180,2.219277777777778
2022,6,Emilia-Romagna,GNL,1245.077,623,1.9985184590690208
2022,6,Emilia-Romagna,GP DIESEL,888.9,420,2.1164285714285715
2022,6,Emilia-Romagna,GPL,11871.254,14703,0.8074035230905258
2022,6,Emilia-Romagna,Gasolio,159932.21600000001,79203,2.0192696741285054
2022,6,Emilia-Romagna,Gasolio Alpino,266.62,120,2.2218333333333335
2022,6,Emilia-Romagna,Gasolio Artico,298.83,150,1.9922
2022,6,Emilia-Romagna,Gasolio Ecoplus,744.31,360,2.0675277777777774
2022,6,Emilia-Romagna,Gasolio Gelo,327.14,180,1.8174444444444444
2022,6,Emilia-Romagna,Gasolio Oro Diesel,412.335,180,2.29075
2022,6,Emilia-Romagna,Gasolio Premium,5510.13,2547,2.1633804475853946
2022,6,Emilia-Romagna,Gasolio artico,660.78,330,2.0023636363636363
2022,6,Emilia-Romagna,Gasolio speciale,4687.564,2228,2.1039335727109516
2022,6,Emilia-Romagna,Hi-Q Diesel,8945.253999999999,4020,2.2251875621890544
2022,6,Emilia-Romagna,HiQ Perform+,5960.739,2580,2.310363953488372
2022,6,Emilia-Romagna,L-GNC,872.767,450,1.9394822222222223
2022,6,Emilia-Romagna,Metano,13081.628,7186,1.8204325076537713
2022,6,Emilia-Romagna,R100,252.24,120,2.102
2022,6,Emilia-Romagna,S-Diesel,250.46800000000002,120,2.0872333333333333
2022,6,Emilia-Romagna,Supreme Diesel,5475.179,2552,2.14544631661442
2022,6,Friuli Venezia Giulia,Benzina,43291.141,21029,2.058640020923487
2022,6,Friuli Venezia Giulia,Benzina Energy 98 ottani,61.970000000000006,30,2.065666666666667
2022,6,Friuli Venezia Giulia,Benzina Plus 98,59.970000000000006,30,1.999
2022,6,Friuli Venezia Giulia,Benzina WR 100,357.56899999999996,159,2.2488616352201256
2022,6,Friuli Venezia Giulia,Benzina speciale,321.87,150,2.1458
2022,6,Friuli Venezia Giulia,Blu Diesel Alpino,60.0,60,1.0
2022,6,Friuli Venezia Giulia,Blue Diesel,11330.84,5340,2.121880149812734
2022,6,Friuli Venezia Giulia,Blue Super,5752.995,2580,2.229843023255814
2022,6,Friuli Venezia Giulia,Diesel e+10,270.299,141,1.9170141843971629
2022,6,Friuli Venezia Giulia,DieselMax,124.38000000000001,60,2.073
2022,6,Friuli Venezia Giulia,Excellium Diesel,454.77700000000004,240,1.8949041666666668
2022,6,Friuli Venezia Giulia,F101,457.59000000000003,210,2.1790000000000003
2022,6,Friuli Venezia Giulia,GNL,55.77,30,1.8590000000000002
2022,6,Friuli Venezia Giulia,GP DIESEL,560.8389999999999,270,2.0771814814814813
2022,6,Friuli Venezia Giulia,GPL,2248.915,2730,0.8237783882783882
2022,6,Friuli Venezia Giulia,Gasolio,42158.285,21003,2.007250630862258
2022,6,Friuli Venezia Giulia,Gasolio Alpino,283.42,180,1.5745555555555557
2022,6,Friuli Venezia Giulia,Gasolio Artico,102.06,60,1.701
2022,6,Friuli Venezia Giulia,Gasolio Ecoplus,138.87,60,2.3145000000000002
2022,6,Friuli Venezia Giulia,Gasolio Energy D,59.07,30,1.969
2022,6,Friuli Venezia Giulia,Gasolio Gelo,238.068,120,1.9839
2022,6,Friuli Venezia Giulia,Gasolio Oro Diesel,241.5,120,2.0125
2022,6,Friuli Venezia Giulia,Gasolio Premium,2751.27,1320,2.0842954545454546
2022,6,Friuli Venezia Giulia,Gasolio artico,1160.987,600,1.9349783333333335
2022,6,Friuli Venezia Giulia,Gasolio speciale,1761.181,824,2.137355582524272
2022,6,Friuli Venezia Giulia,Hi-Q Diesel,3306.482,1500,2.204321333333333
2022,6,Friuli Venezia Giulia,HiQ Perform+,2686.23,1200,2.238525
2022,6,Friuli Venezia Giulia,L-GNC,58.57,30,1.9523333333333333
2022,6,Friuli Venezia Giulia,Metano,815.794,420,1.9423666666666666
2022,6,Friuli Venezia Giulia,R100,146.239,81,1.8054197530864198
2022,6,Friuli Venezia Giulia,S-Diesel,377.48,180,2.0971111111111114
2022,6,Friuli Venezia Giulia,Supreme Diesel,1707.5,810,2.1080246913580245
2022,6,Lazio,Benzina,214831.913,103889,2.067898555188711
2022,6,Lazio,Benzina Plus 98,313.2,180,1.74
2022,6,Lazio,Benzina Shell V Power,77.10600000000001,34,2.267823529411765
2022,6,Lazio,Benzina speciale,536.4839999999999,238,2.2541344537815124
2022,6,Lazio,Blu Diesel Alpino,130.09,60,2.1681666666666666
2022,6,Lazio,Blue Diesel,39031.508,18183,2.1465934114282574
2022,6,Lazio,Blue Super,21866.133,9882,2.2127234365513058
2022,6,Lazio,Diesel Shell V Power,276.883,127,2.1801811023622046
2022,6,Lazio,Diesel e+10,61.59,30,2.053
2022,6,Lazio,E-DIESEL,63.53,30,2.1176666666666666
2022,6,Lazio,Excellium Diesel,2859.122,1498,1.9086261682242989
2022,6,Lazio,GNL,492.658,240,2.052741666666667
2022,6,Lazio,GPL,11123.214,13553,0.8207196930568877
2022,6,Lazio,Gasolio,207911.927,103756,2.0038544951617254
2022,6,Lazio,Gasolio Alpino,195.255,120,1.627125
2022,6,Lazio,Gasolio Ecoplus,141.68,60,2.3613333333333335
2022,6,Lazio,Gasolio Oro Diesel,1154.657,630,1.8327888888888888
2022,6,Lazio,Gasolio Premium,6605.46,2880,2.2935625
2022,6,Lazio,Gasolio speciale,1882.3600000000001,928,2.0284051724137933
2022,6,Lazio,Hi-Q Diesel,11932.465,5362,2.225375792614696
2022,6,Lazio,HiQ Perform+,6786.336,2910,2.332074226804124
2022,6,Lazio,L-GNC,431.453,240,1.7977208333333332
2022,6,Lazio,Metano,4237.899,2378,1.782127417998318
2022,6,Lazio,Supreme Diesel,3858.284,1710,2.2563064327485383
2022,6,Lazio,V-Power,60.445,30,2.0148333333333333
2022,6,Liguria,Benzina,49501.263,23589,2.098489253465598
2022,6,Liguria,Benzina Plus 98,237.19,120,1.9765833333333334
2022,6,Liguria,Benzina WR 100,740.5840000000001,330,2.2441939393939396
2022,6,Liguria,Benzina speciale,283.88,120,2.365666666666667
2022,6,Liguria,Blue Diesel,11606.371,5344,2.171850860778443
2022,6,Liguria,Blue Super,5588.896,2520,2.217815873015873
2022,6,Liguria,Excellium Diesel,428.07300000000004,210,2.0384428571428574
2022,6,Liguria,GNL,59.709,30,1.9903000000000002
2022,6,Liguria,GPL,1048.133,1194,0.8778333333333334
2022,6,Liguria,Gasolio,48271.56,23585,2.046705957176171
2022,6,Liguria,Gasolio Ecoplus,130.52,60,2.1753333333333336
2022,6,Liguria,Gasolio Oro Diesel,225.11,120,1.8759166666666667
2022,6,Liguria,Gasolio Premium,3133.424,1410,2.222286524822695
2022,6,Liguria,Gasolio artico,161.43,90,1.7936666666666667
2022,6,Liguria,Gasolio speciale,461.577,210,2.197985714285714
2022,6,Liguria,Hi-Q Diesel,1767.87,770,2.295935064935065
2022,6,Liguria,HiQ Perform+,2125.471,900,2.3616344444444444
2022,6,Liguria,L-GNC,59.709,30,1.9903000000000002
2022,6,Liguria,Metano,593.537,330,1.7985969696969697
2022,6,Liguria,Supreme Diesel,1432.075,660,2.169810606060606
2022,6,Lombardia,Benzina,274956.486,132209,2.079710806374755
2022,6,Lombardia,Benzina 100 ottani,391.504,180,2.175022222222222
2022,6,Lombardia,Benzina Energy 98 ottani,125.5,60,2.091666666666667
2022,6,Lombardia,Benzina Plus 98,562.995,300,1.87665
2022,6,Lombardia,Benzina WR 100,6913.201,3217,2.1489589679825927
2022,6,Lombardia,Benzina speciale,1611.694,720,2.238463888888889
2022,6,Lombardia,Blu Diesel Alpino,130.88,60,2.1813333333333333
2022,6,Lombardia,Blue Diesel,55939.972,25703,2.176398552698129
2022,6,Lombardia,Blue Super,30542.262,13505,2.2615521658644946
2022,6,Lombardia,Diesel e+10,363.56,180,2.0197777777777777
2022,6,Lombardia,DieselMax,802.826,390,2.058528205128205
2022,6,Lombardia,E-DIESEL,999.0799999999999,450,2.220177777777778
2022,6,Lombardia,Excellium Diesel,4505.115,2274,1.981141160949868
2022,6,Lombardia,F101,131.5,60,2.191666666666667
2022,6,Lombardia,GNL,1228.22,640,1.91909375
2022,6,Lombardia,GP DIESEL,304.786,150,2.0319066666666665
2022,6,Lombardia,GPL,12189.439,14858,0.8203956790954369
2022,6,Lombardia,Gasolio,267550.369,131880,2.0287410448892933
2022,6,Lombardia,Gasolio Alpino,495.88,240,2.0661666666666667
2022,6,Lombardia,Gasolio Artico,464.87,240,1.9369583333333333
2022,6,Lombardia,Gasolio Ecoplus,1122.334,556,2.018586330935252
2022,6,Lombardia,Gasolio Energy D,120.19,60,2.0031666666666665
2022,6,Lombardia,Gasolio Gelo,62.44,30,2.0813333333333333
2022,6,Lombardia,Gasolio Oro Diesel,962.517,510,1.8872882352941178
2022,6,Lombardia,Gasolio Premium,8753.163,4027,2.1736188229451208
2022,6,Lombardia,Gasolio artico,2962.334,1502,1.97225965379494
2022,6,Lombardia,Gasolio speciale,3882.437,1860,2.0873317204301074
2022,6,Lombardia,Hi-Q Diesel,23461.979,10425,2.2505495443645085
2022,6,Lombardia,HiQ Perform+,16151.706,6930,2.3306935064935064
2022,6,Lombardia,L-GNC,926.889,490,1.8916102040816327
2022,6,Lombardia,Metano,11649.841,6331,1.8401265202969517
2022,6,Lombardia,R100,140.76,60,2.3459999999999996
2022,6,Lombardia,S-Diesel,2137.398,1020,2.095488235294118
2022,6,Lombardia,Supreme Diesel,18547.155,8467,2.1905226172197945
2022,6,Lombardia,V-Power,130.84,60,2.1806666666666668
2022,6,Lombardia,V-Power Diesel,129.5,60,2.158333333333333
2022,6,Marche,Benzina,70685.079,34232,2.0648831210563214
2022,6,Marche,Benzina Plus 98,487.896,210,2.323314285714286
2022,6,Marche,Benzina WR 100,141.06,60,2.351
2022,6,Marche,Benzina speciale,1072.66,510,2.1032549019607845
2022,6,Marche,Blue Diesel,12216.462,5702,2.14248719747457
2022,6,Marche,Blue Super,5859.286,2651,2.210217276499434
2022,6,Marche,Diesel Shell V Power,193.45999999999998,84,2.3030952380952376
2022,6,Marche,DieselMax,247.18,120,2.059833333333333
2022,6,Marche,E-DIESEL,194.99,90,2.1665555555555556
2022,6,Marche,Excellium Diesel,467.89,240,1.9495416666666665
2022,6,Marche,GNL,951.6080000000001,479,1.9866555323590815
2022,6,Marche,GPL,5330.374,6227,0.8560099566404368
2022,6,Marche,Gasolio,68230.899,34018,2.0057292903756836
2022,6,Marche,Gasolio Ecoplus,1160.06,540,2.1482592592592593
2022,6,Marche,Gasolio Oro Diesel,541.047,240,2.2543625
2022,6,Marche,Gasolio Premium,2062.788,960,2.1487375
2022,6,Marche,Gasolio speciale,2568.472,1230,2.088188617886179
2022,6,Marche,Hi-Q Diesel,2727.143,1230,2.217189430894309
2022,6,Marche,HiQ Perform+,1239.077,540,2.294587037037037
2022,6,Marche,L-GNC,908.335,479,1.8963152400835075
2022,6,Marche,Metano,6093.999,3359,1.8142301280142898
2022,6,Marche,R100,141.26,60,2.3543333333333334
2022,6,Marche,Supreme Diesel,3370.147,1541,2.186987021414666
2022,6,Molise,Benzina,16702.511000000002,8065,2.070987104773714
2022,6,Molise,Benzina speciale,128.232,60,2.1372
2022,6,Molise,Blue Diesel,2912.471,1350,2.157385925925926
2022,6,Molise,Blue Super,1261.896,570,2.2138526315789475
2022,6,Molise,Excellium Diesel,126.96,60,2.116
2022,6,Molise,GPL,796.078,928,0.8578426724137931
2022,6,Molise,Gasolio,16340.905,8125,2.011188307692308
2022,6,Molise,Gasolio Alpino,144.09,60,2.4015
2022,6,Molise,Gasolio Premium,514.972,240,2.1457166666666665
2022,6,Molise,Gasolio speciale,124.988,60,2.0831333333333335
2022,6,Molise,Hi-Q Diesel,556.743,240,2.3197625000000004
2022,6,Molise,HiQ Perform+,69.82000000000001,30,2.3273333333333337
2022,6,Molise,Metano,202.92,150,1.3528
2022,6,Molise,Supreme Diesel,393.87199999999996,180,2.1881777777777773
2022,6,Piemonte,Benzina,156335.064,75431,2.072557224483303
2022,6,Piemonte,Benzina Plus 98,252.77999999999997,180,1.4043333333333332
2022,6,Piemonte,Benzina WR 100,3711.5280000000002,1710,2.170484210526316
2022,6,Piemonte,Benzina speciale,1044.193,480,2.175402083333333
2022,6,Piemonte,Blu Diesel Alpino,263.34000000000003,120,2.1945
2022,6,Piemonte,Blue Diesel,31068.729,14382,2.1602509386733417
2022,6,Piemonte,Blue Super,18747.793999999998,8337,2.248745831833993
2022,6,Piemonte,Diesel e+10,56.07,30,1.869
2022,6,Piemonte,DieselMax,432.25600000000003,210,2.058361904761905
2022,6,Piemonte,E-DIESEL,319.5,150,2.13
2022,6,Piemonte,Excellium Diesel,2424.395,1275,1.901486274509804
2022,6,Piemonte,GNL,913.563,480,1.9032562499999999
2022,6,Piemonte,GPL,9240.053,11191,0.8256682155303369
2022,6,Piemonte,Gasolio,151865.361,75410,2.0138623657339876
2022,6,Piemonte,Gasolio Alpino,875.16,420,2.0837142857142856
2022,6,Piemonte,Gasolio Artico,176.84,90,1.964888888888889
2022,6,Piemonte,Gasolio Ecoplus,409.124,180,2.272911111111111
2022,6,Piemonte,Gasolio Gelo,764.8420000000001,418,1.8297655502392347
2022,6,Piemonte,Gasolio Oro Diesel,914.267,450,2.0317044444444448
2022,6,Piemonte,Gasolio Premium,5144.26,2386,2.1560184409052807
2022,6,Piemonte,Gasolio artico,1583.8600000000001,810,1.9553827160493829
2022,6,Piemonte,Gasolio speciale,2649.646,1230,2.1541837398373986
2022,6,Piemonte,Hi-Q Diesel,9770.12,4350,2.2460045977011496
2022,6,Piemonte,HiQ Perform+,7348.708,3150,2.3329231746031747
2022,6,Piemonte,L-GNC,572.117,330,1.7336878787878787
2022,6,Piemonte,Metano,5262.569,2710,1.941907380073801
2022,6,Piemonte,S-Diesel,127.16,60,2.119333333333333
2022,6,Piemonte,Supreme Diesel,7891.112,3748,2.105419423692636
2022,6,Piemonte,V-Power,179.57,90,1.9952222222222222
2022,6,Puglia,Benzina,145358.861,69555,2.0898405722090434
2022,6,Puglia,Benzina speciale,2127.504,1022,2.081706457925636
2022,6,Puglia,Blue Diesel,26203.303,12229,2.142718374356039
2022,6,Puglia,Blue Super,9526.154,4230,2.252045862884161
2022,6,Puglia,DieselMax,854.6700000000001,420,2.0349285714285714
2022,6,Puglia,E-DIESEL,63.449999999999996,30,2.1149999999999998
2022,6,Puglia,Excellium Diesel,1935.449,990,1.95499898989899
2022,6,Puglia,Excellium diesel,128.072,60,2.134533333333333
2022,6,Puglia,GNL,186.654,86,2.1703953488372094
2022,6,Puglia,GPL,7744.522,9353,0.8280254463808404
2022,6,Puglia,Gasolio,141332.484,69773,2.025604230862941
2022,6,Puglia,Gasolio Ecoplus,255.768,120,2.1314
2022,6,Puglia,Gasolio Oro Diesel,496.77,240,2.069875
2022,6,Puglia,Gasolio Premium,2557.351,1170,2.1857700854700854
2022,6,Puglia,Gasolio speciale,4529.665,2102,2.154931018078021
2022,6,Puglia,Hi-Q Diesel,8304.064,3684,2.254089033659066
2022,6,Puglia,HiQ Perform+,2179.205,940,2.3183031914893615
2022,6,Puglia,L-GNC,59.4,30,1.98
2022,6,Puglia,Metano,4942.793,3027,1.6329015526924346
2022,6,Puglia,Supreme Diesel,2871.617,1320,2.1754674242424246
2022,6,Puglia,V-Power,138.57,60,2.3095
2022,6,Sardegna,Benzina,66980.442,32225,2.078524189294026
2022,6,Sardegna,Blue Diesel,15146.092,7073,2.1413957302417646
2022,6,Sardegna,Blue Super,1352.16,840,1.6097142857142859
2022,6,Sardegna,Excellium Diesel,97.47800000000001,60,1.6246333333333334
2022,6,Sardegna,GPL,2109.034,2400,0.8787641666666667
2022,6,Sardegna,Gasolio,65067.698,32198,2.0208614820796322
2022,6,Sardegna,Gasolio Oro Diesel,60.0,60,1.0
2022,6,Sardegna,Hi-Q Diesel,6820.128,3096,2.2028837209302323
2022,6,Sardegna,HiQ Perform+,522.1700000000001,240,2.1757083333333336
2022,6,Sardegna,Supreme Diesel,1039.3609999999999,493,2.1082373225152127
2022,6,Sicilia,Benzina,188752.364,90001,2.097225186386818
2022,6,Sicilia,Benzina Plus 98,148.95,90,1.6549999999999998
2022,6,Sicilia,Blue Diesel,27199.434,12688,2.1437132723833545
2022,6,Sicilia,Blue Super,3295.842,1739,1.8952512938470385
2022,6,Sicilia,E-DIESEL,644.812,300,2.1493733333333336
2022,6,Sicilia,Excellium Diesel,6.0,60,0.1
2022,6,Sicilia,GPL,6248.178,7218,0.8656384039900249
2022,6,Sicilia,Gasolio,182962.69,89921,2.034704796432424
2022,6,Sicilia,Gasolio Premium,6256.7210000000005,2850,2.195340701754386
2022,6,Sicilia,Gasolio speciale,237.89799999999997,120,1.9824833333333332
2022,6,Sicilia,Hi-Q Diesel,14385.269,6338,2.2696858630482803
2022,6,Sicilia,HiQ Perform+,3722.2830000000004,1680,2.2156446428571432
2022,6,Sicilia,Metano,3057.7129999999997,1554,1.967640283140283
2022,6,Sicilia,Supreme Diesel,6951.5689999999995,3181,2.1853407733417165
2022,6,Sicilia,V-Power,197.52,120,1.6460000000000001
2022,6,Toscana,Benzina,152168.279,72613,2.095606558054343
2022,6,Toscana,Benzina Plus 98,66.98,90,0.7442222222222222
2022,6,Toscana,Benzina WR 100,229.70999999999998,90,2.552333333333333
2022,6,Toscana,Benzina speciale,1909.796,840,2.2735666666666665
2022,6,Toscana,Blue Diesel,33630.769,15476,2.1730918195916256
2022,6,Toscana,Blue Super,20736.342,9160,2.2637927947598255
2022,6,Toscana,Diesel Shell V Power,32.326,14,2.309
2022,6,Toscana,E-DIESEL,269.15,120,2.2429166666666664
2022,6,Toscana,Excellium Diesel,3024.435,1500,2.01629
2022,6,Toscana,GNL,303.306,150,2.02204
2022,6,Toscana,GPL,8483.311,10178,0.8334948909412458
2022,6,Toscana,Gasolio,147918.246,72577,2.0380870799289035
2022,6,Toscana,Gasolio Gelo,61.64,30,2.054666666666667
2022,6,Toscana,Gasolio Oro Diesel,744.642,390,1.9093384615384617
2022,6,Toscana,Gasolio Premium,6311.81,2866,2.2023063503140268
2022,6,Toscana,Gasolio artico,123.58,60,2.0596666666666668
2022,6,Toscana,Gasolio speciale,5348.842,2520,2.122556349206349
2022,6,Toscana,Hi-Q Diesel,10309.642,4590,2.2461093681917212
2022,6,Toscana,HiQ Perform+,7048.994000000001,3030,2.3264006600660068
2022,6,Toscana,L-GNC,56.001000000000005,29,1.9310689655172415
2022,6,Toscana,Metano,7825.714,4434,1.7649332431213351
2022,6,Toscana,Supreme Diesel,8277.844,3741,2.212735632183908
2022,6,Trentino-Alto Adige,Benzina,35254.383,16869,2.0898916948248267
2022,6,Trentino-Alto Adige,Benzina Energy 98 ottani,64.53,30,2.1510000000000002
2022,6,Trentino-Alto Adige,Benzina WR 100,1637.926,726,2.256096418732782
2022,6,Trentino-Alto Adige,Benzina speciale,2064.7799999999997,930,2.2201935483870967
2022,6,Trentino-Alto Adige,Blu Diesel Alpino,1609.638,810,1.9872074074074073
2022,6,Trentino-Alto Adige,Blue Diesel,9975.825,4618,2.1602046340407104
2022,6,Trentino-Alto Adige,Blue Super,6858.041,3058,2.242655657292348
2022,6,Trentino-Alto Adige,Diesel e+10,186.81,90,2.0756666666666668
2022,6,Trentino-Alto Adige,Excellium Diesel,59.44,30,1.9813333333333332
2022,6,Trentino-Alto Adige,F101,392.86400000000003,180,2.182577777777778
2022,6,Trentino-Alto Adige,GNL,117.08,60,1.9513333333333334
